player_1,player_2,homeTeamDefendingSide,homeTeam,awayTeam,xCoord,yCoord,zoneCode,away_number,home_number
8470794,8480023,left,DAL,STL,69,22,O,4,5
8470794,8480023,left,DAL,STL,69,-22,O,4,5
8475168,8475170,left,DAL,STL,20,22,N,4,5
8477021,8477934,left,ARI,EDM,0,0,N,6,6
8483431,8474641,left,ARI,EDM,69,22,O,6,6
8481711,8480802,left,ARI,EDM,-69,22,D,6,6
8477021,8477934,left,ARI,EDM,0,0,N,6,6
8483431,8478402,left,ARI,EDM,69,-22,O,6,6
8480802,8480855,left,ARI,EDM,-20,-22,N,6,6
8482659,8475842,left,ARI,EDM,-69,22,D,6,6
8477021,8477934,left,ARI,EDM,69,22,O,6,6
8483431,8474641,left,ARI,EDM,-69,-22,D,6,6
8480802,8480855,left,ARI,EDM,-20,22,N,6,6
8477934,8477021,left,ARI,EDM,-69,-22,O,6,5
8478402,8477021,left,ARI,EDM,-69,-22,O,6,5
8477021,8477934,left,ARI,EDM,-69,-22,D,6,5
8477934,8477021,left,ARI,EDM,-69,22,O,6,5
8477021,8478402,left,ARI,EDM,0,0,N,6,6
8477934,8483431,left,ARI,EDM,69,-22,D,6,6
8475842,8482659,left,ARI,EDM,-69,22,O,6,6
8477951,8478402,left,ARI,EDM,-69,-22,D,6,6
8478402,8477951,left,ARI,EDM,69,-22,D,6,6
8475842,8482659,left,ARI,EDM,69,22,D,6,6
8477934,8477951,right,ARI,EDM,0,0,N,6,6
8477934,8477951,right,ARI,EDM,69,22,O,6,6
8478402,8483431,right,ARI,EDM,-69,22,D,6,6
8480855,8480802,right,ARI,EDM,69,-22,D,6,6
8478402,8480855,right,ARI,EDM,69,22,O,6,5
8480802,8480855,right,ARI,EDM,20,22,N,6,5
8477934,8483431,right,ARI,EDM,-69,22,D,6,6
8477951,8478402,right,ARI,EDM,69,22,D,6,6
8475842,8477021,right,ARI,EDM,69,-22,O,6,6
8475842,8482659,right,ARI,EDM,-69,-22,D,6,6
8477934,8483431,right,ARI,EDM,-20,-22,N,6,6
8478402,8479343,right,ARI,EDM,-69,-22,D,6,6
8482659,8475842,right,ARI,EDM,-69,-22,O,6,6
8475842,8482659,right,ARI,EDM,-69,-22,D,6,6
8480802,8481711,right,ARI,EDM,-69,22,D,6,6
8483431,8478402,right,ARI,EDM,0,0,N,6,6
8477934,8477951,right,ARI,EDM,69,22,O,6,6
8477021,8477934,right,ARI,EDM,69,-22,D,6,6
8478402,8477021,left,ARI,EDM,0,0,N,6,6
8476454,8483431,left,ARI,EDM,-69,-22,O,6,6
8475842,8477951,left,ARI,EDM,69,22,D,5,6
8477021,8475842,left,ARI,EDM,69,22,O,5,6
8475842,8477021,left,ARI,EDM,69,22,D,5,6
8480802,8483431,left,ARI,EDM,69,-22,D,5,6
8477934,8482659,left,ARI,EDM,20,-22,N,5,6
8480802,8477021,left,ARI,EDM,0,0,N,6,6
8477934,8477951,left,ARI,EDM,-69,-22,O,6,6
8480802,8477021,left,ARI,EDM,0,0,N,6,6
8477951,8477934,left,ARI,EDM,-69,-22,D,6,6
8480855,8475842,left,ARI,EDM,69,22,O,6,6
8478402,8477021,left,ARI,EDM,-69,22,O,6,6
8477021,8475842,left,ARI,EDM,69,22,O,5,6
8480855,8474641,left,ARI,EDM,0,0,N,6,6
8477934,8477021,left,ARI,EDM,-69,22,O,6,6
8477021,8477934,left,ARI,EDM,-69,22,D,6,6
8475842,8482659,left,ARI,EDM,0,0,N,6,6
8480802,8480855,left,ARI,EDM,20,22,N,6,6
8475842,8483431,left,ARI,EDM,-69,22,O,6,6
8483431,8474641,left,ARI,EDM,-69,-22,D,6,6
8475842,8483431,left,ARI,EDM,-69,22,O,6,6
8477930,8478493,right,MIN,SEA,0,0,N,6,6
8482079,8482665,right,MIN,SEA,69,22,D,6,6
8476826,8477451,right,MIN,SEA,69,22,O,6,6
8478493,8477930,right,MIN,SEA,-69,-22,O,5,6
8482665,8482177,right,MIN,SEA,0,0,N,6,6
8482079,8477955,right,MIN,SEA,69,22,D,6,6
8482079,8475768,right,MIN,SEA,69,22,D,6,6
8482665,8481557,right,MIN,SEA,-69,22,D,6,6
8476826,8477451,right,MIN,SEA,69,22,O,6,6
8476826,8478493,right,MIN,SEA,69,22,O,6,6
8477930,8477451,right,MIN,SEA,69,22,O,6,6
8476826,8478493,right,MIN,SEA,-69,22,D,6,6
8482665,8478493,left,MIN,SEA,0,0,N,6,6
8482665,8478493,left,MIN,SEA,-69,-22,O,6,6
8475193,8478493,left,MIN,SEA,-69,-22,O,6,5
8482177,8482665,left,MIN,SEA,69,22,O,6,5
8476826,8478493,left,MIN,SEA,69,22,D,6,6
8482079,8477955,left,MIN,SEA,20,22,N,6,6
8477930,8482079,left,MIN,SEA,-69,22,O,6,6
8482665,8478493,left,MIN,SEA,-69,-22,O,6,5
8476826,8482079,left,MIN,SEA,0,0,N,6,6
8477451,8482665,left,MIN,SEA,-69,-22,D,6,5
8475768,8481422,left,MIN,SEA,-69,22,O,6,5
8478493,8476826,left,MIN,SEA,69,-22,O,6,6
8476826,8481557,left,MIN,SEA,69,22,D,6,6
8482665,8482177,left,MIN,SEA,-69,22,O,6,6
8482177,8476826,left,MIN,SEA,0,0,N,6,6
8477930,8475692,left,MIN,SEA,69,22,D,6,6
8477930,8477919,left,MIN,SEA,69,-22,D,6,6
8482079,8482665,left,MIN,SEA,69,22,O,6,6
8476826,8478493,left,MIN,SEA,-69,22,O,6,6
8478493,8482665,right,MIN,SEA,0,0,N,6,6
8481557,8476826,right,MIN,SEA,-69,-22,O,6,6
8482079,8477955,right,MIN,SEA,69,-22,D,6,6
8476826,8478493,right,MIN,SEA,-69,-22,D,5,6
8476826,8477451,right,MIN,SEA,0,0,N,5,6
8478493,8476826,right,MIN,SEA,-69,-22,O,4,6
8476826,8478493,right,MIN,SEA,-69,22,D,4,6
8482177,8476826,right,MIN,SEA,-20,-22,N,6,6
8476826,8482177,right,MIN,SEA,-20,22,N,6,6
8478493,8477955,right,MIN,SEA,0,0,N,6,6
8476826,8482079,right,MIN,SEA,-69,22,D,6,6
8482665,8477451,right,MIN,SEA,-69,22,D,6,6
8482665,8482079,right,MIN,SEA,0,0,N,6,6
8478493,8476826,right,MIN,SEA,-69,-22,O,5,6
8476826,8478493,right,MIN,SEA,0,0,N,5,6
8477451,8476826,right,MIN,SEA,-69,22,O,5,6
8477451,8476826,right,MIN,SEA,0,0,N,6,6
8482665,8478493,right,MIN,SEA,20,-22,N,6,6
8478493,8476826,right,MIN,SEA,-69,-22,O,6,6
8478493,8482665,right,MIN,SEA,-69,-22,O,6,6
8477497,8480012,right,WPG,VAN,0,0,N,6,6
8477496,8477497,right,WPG,VAN,-69,-22,D,6,6
8483471,8480459,right,WPG,VAN,69,22,D,6,6
8480012,8475799,right,WPG,VAN,-69,-22,D,6,6
8477497,8477496,right,WPG,VAN,-20,-22,N,6,6
8476927,8480845,right,WPG,VAN,-69,22,D,6,6
8482496,8483471,right,WPG,VAN,69,22,O,6,6
8481019,8477496,right,WPG,VAN,69,-22,D,6,6
8476927,8481019,right,WPG,VAN,0,0,N,6,6
8481019,8476927,right,WPG,VAN,69,-22,D,6,6
8477497,8482496,right,WPG,VAN,20,22,N,6,6
8480012,8480845,right,WPG,VAN,20,-22,N,6,6
8476927,8477497,right,WPG,VAN,-69,22,D,6,6
8477496,8483471,right,WPG,VAN,20,-22,N,6,6
8478043,8483471,right,WPG,VAN,-69,-22,D,6,6
8482496,8480845,right,WPG,VAN,0,0,N,6,6
8480845,8481624,right,WPG,VAN,69,22,D,6,6
8482496,8475799,right,WPG,VAN,-69,22,D,6,6
8477496,8477497,right,WPG,VAN,-69,-22,D,5,6
8483471,8480012,right,WPG,VAN,69,22,D,6,6
8477497,8477496,right,WPG,VAN,69,-22,D,6,5
8477497,8478043,right,WPG,VAN,69,-22,D,6,5
8477497,8477496,left,WPG,VAN,0,0,N,6,5
8478043,8480845,left,WPG,VAN,0,0,N,6,6
8480012,8477497,left,WPG,VAN,-69,-22,O,6,5
8477496,8475799,left,WPG,VAN,69,22,D,5,6
8477496,8481019,left,WPG,VAN,69,22,D,6,6
8478891,8476927,left,WPG,VAN,-69,-22,D,6,6
8477497,8482496,left,WPG,VAN,-69,22,D,6,6
8483471,8478043,left,WPG,VAN,69,22,O,6,6
8477497,8482496,left,WPG,VAN,0,0,N,6,6
8481019,8477496,left,WPG,VAN,69,22,O,6,6
8480845,8480012,left,WPG,VAN,69,22,O,6,6
8480012,8477497,left,WPG,VAN,-69,-22,O,6,5
8480014,8478043,left,WPG,VAN,0,0,N,6,6
8477497,8480012,right,WPG,VAN,0,0,N,6,6
8480459,8480845,right,WPG,VAN,69,22,O,6,6
8477497,8477496,right,WPG,VAN,-69,22,O,6,6
8480845,8480459,right,WPG,VAN,69,22,D,6,6
8477497,8480012,right,WPG,VAN,0,0,N,6,6
8477497,8480012,right,WPG,VAN,-69,-22,O,6,6
8477496,8483471,right,WPG,VAN,20,-22,N,6,6
8477497,8477496,right,WPG,VAN,-69,-22,O,5,6
8482496,8475726,right,WPG,VAN,-69,22,D,5,6
8477496,8481019,right,WPG,VAN,-69,-22,D,6,6
8477496,8477497,right,WPG,VAN,-69,-22,D,5,6
8477496,8475799,right,WPG,VAN,-69,-22,D,5,6
8477496,8480014,right,WPG,VAN,69,22,O,6,6
8481019,8476927,right,WPG,VAN,0,0,N,6,6
8478043,8477497,right,WPG,VAN,-69,-22,D,6,6
8474150,8475798,right,CGY,SJS,0,0,N,6,6
8475172,8481477,right,CGY,SJS,20,-22,N,6,6
8475798,8474150,right,CGY,SJS,69,22,O,6,5
8482133,8474150,right,CGY,SJS,69,22,O,6,5
8479316,8474150,right,CGY,SJS,0,0,N,6,6
8481068,8479316,right,CGY,SJS,-69,-22,O,5,6
8480021,8482074,right,CGY,SJS,-69,-22,D,5,6
8475798,8474150,right,CGY,SJS,0,0,N,6,6
8482074,8481477,right,CGY,SJS,-69,-22,O,6,6
8475172,8475798,right,CGY,SJS,69,-22,D,6,6
8474150,8475798,left,CGY,SJS,0,0,N,6,6
8475798,8474150,left,CGY,SJS,20,22,N,6,6
8475172,8479316,left,CGY,SJS,0,0,N,6,6
8481068,8481477,left,CGY,SJS,69,22,O,6,6
8481477,8482074,left,CGY,SJS,69,-22,D,6,6
8474150,8475798,left,CGY,SJS,0,0,N,6,6
8482667,8474150,left,CGY,SJS,-69,-22,O,6,6
8479316,8475172,left,CGY,SJS,0,0,N,6,6
8481477,8482074,left,CGY,SJS,69,-22,D,6,6
8479291,8480021,left,CGY,SJS,69,22,O,6,6
8475798,8475172,left,CGY,SJS,69,22,D,6,6
8479316,8482074,left,CGY,SJS,-69,-22,O,6,6
8482074,8479316,left,CGY,SJS,-69,-22,D,6,6
8481477,8479291,left,CGY,SJS,69,22,D,6,6
8474150,8480021,left,CGY,SJS,-69,-22,D,6,6
8481477,8482074,left,CGY,SJS,-69,22,O,6,6
8474150,8475798,left,CGY,SJS,69,22,O,6,6
8474150,8475798,left,CGY,SJS,69,-22,O,6,6
8481477,8475172,left,CGY,SJS,-20,22,N,6,6
8481477,8482074,left,CGY,SJS,69,22,D,6,6
8474150,8475798,right,CGY,SJS,0,0,N,6,6
8474150,8475798,right,CGY,SJS,-20,22,N,6,6
8475798,8474150,right,CGY,SJS,-69,-22,D,6,6
8479316,8475172,right,CGY,SJS,69,-22,O,6,6
8475798,8474150,right,CGY,SJS,69,22,O,6,6
8480021,8479291,right,CGY,SJS,-69,22,D,6,6
8475172,8480021,right,CGY,SJS,-69,-22,O,6,6
8479316,8482074,right,CGY,SJS,-69,-22,D,6,6
8482074,8475798,right,CGY,SJS,69,-22,D,6,6
8475798,8475172,right,CGY,SJS,69,22,O,6,6
8479316,8475172,right,CGY,SJS,-20,-22,N,6,6
8482133,8479291,right,CGY,SJS,69,22,O,6,5
8481477,8475172,right,CGY,SJS,0,0,N,6,6
8474641,8477492,right,COL,EDM,0,0,N,6,6
8475842,8479525,right,COL,EDM,0,0,N,6,6
8480802,8470610,right,COL,EDM,-69,22,D,6,6
8480802,8479999,right,COL,EDM,0,0,N,6,6
8475842,8478420,right,COL,EDM,-69,-22,D,5,6
8480802,8471699,right,COL,EDM,0,0,N,6,6
8479525,8480802,right,COL,EDM,-69,-22,O,6,6
8477492,8475842,right,COL,EDM,20,-22,N,6,6
8478508,8480802,right,COL,EDM,-69,-22,O,6,6
8479525,8474641,right,COL,EDM,0,0,N,6,6
8475842,8478420,right,COL,EDM,-69,-22,D,5,6
8477015,8471699,right,COL,EDM,-69,-22,D,6,6
8478508,8477015,right,COL,EDM,-69,-22,O,6,6
8480802,8478508,right,COL,EDM,69,22,O,6,5
8475842,8477492,right,COL,EDM,0,0,N,6,6
8479999,8474641,right,COL,EDM,69,22,D,6,6
8479999,8474641,right,COL,EDM,69,-22,D,6,6
8474641,8479999,right,COL,EDM,-20,22,N,6,6
8474641,8479999,right,COL,EDM,-69,-22,D,6,6
8478585,8478420,right,COL,EDM,-69,-22,D,6,6
8478420,8475842,right,COL,EDM,-69,-22,O,5,6
8478420,8480802,left,COL,EDM,0,0,N,5,6
8479525,8474641,left,COL,EDM,-69,22,D,6,6
8478508,8475842,left,COL,EDM,-20,22,N,6,6
8478420,8478585,left,COL,EDM,69,22,O,6,6
8478420,8478585,left,COL,EDM,69,22,O,6,6
8477492,8480802,left,COL,EDM,-69,-22,D,6,6
8480802,8477492,left,COL,EDM,-69,-22,O,6,6
8479999,8474641,left,COL,EDM,-69,-22,D,6,6
8475842,8478420,left,COL,EDM,69,22,D,5,6
8478585,8470610,left,COL,EDM,-69,-22,O,6,6
8475842,8477492,left,COL,EDM,0,0,N,6,6
8480802,8477492,left,COL,EDM,-69,-22,O,6,6
8479999,8474641,left,COL,EDM,-69,-22,D,6,6
8474641,8479999,left,COL,EDM,69,22,D,6,6
8480802,8477492,left,COL,EDM,69,-22,D,6,6
8475842,8479525,left,COL,EDM,69,22,D,6,6
8475842,8478508,left,COL,EDM,69,22,D,6,6
8478585,8477492,left,COL,EDM,69,22,D,6,6
8475842,8479525,left,COL,EDM,69,-22,D,6,6
8480802,8477492,right,COL,EDM,0,0,N,6,6
8474641,8477492,right,COL,EDM,69,22,O,6,6
8478585,8478420,right,COL,EDM,-69,-22,D,6,6
8475842,8479525,right,COL,EDM,-20,-22,N,6,6
8479999,8474641,right,COL,EDM,69,22,D,6,6
8480802,8478508,right,COL,EDM,69,22,O,6,5
8482077,8471699,right,COL,EDM,-20,22,N,6,5
8480802,8479525,right,COL,EDM,69,22,O,6,6
8480802,8479525,right,COL,EDM,-20,22,N,6,6
8474641,8478508,right,COL,EDM,69,-22,O,6,6
8474040,8479999,right,COL,EDM,-20,-22,N,6,6
8480802,8477492,right,COL,EDM,69,22,O,6,6
8475842,8479525,right,COL,EDM,69,-22,O,6,6
8480802,8478508,right,COL,EDM,-69,22,D,6,6
8479525,8474641,right,COL,EDM,-69,22,O,6,6
8484153,8478403,right,VGK,ANA,0,0,N,6,6
8481032,8481517,right,VGK,ANA,-69,-22,O,6,6
8476881,8484153,right,VGK,ANA,69,-22,D,6,6
8478403,8476458,right,VGK,ANA,69,-22,D,6,6
8476448,8480806,right,VGK,ANA,-20,-22,N,6,6
8476448,8480806,right,VGK,ANA,-69,-22,O,6,6
8476881,8484153,right,VGK,ANA,69,22,D,6,6
8479353,8481533,right,VGK,ANA,-69,22,O,6,6
8478403,8481533,right,VGK,ANA,69,-22,D,6,6
8476448,8480806,right,VGK,ANA,-69,22,O,6,6
8478403,8480806,right,VGK,ANA,-69,22,O,6,6
8480806,8478403,right,VGK,ANA,-69,22,D,6,6
8484153,8478403,left,VGK,ANA,0,0,N,6,6
8480806,8476881,left,VGK,ANA,69,22,D,6,6
8476448,8476458,left,VGK,ANA,-69,22,D,6,5
8481517,8478403,left,VGK,ANA,0,0,N,6,6
8476881,8484153,left,VGK,ANA,-69,22,D,6,6
8476881,8481533,left,VGK,ANA,20,22,N,6,6
8476448,8476458,left,VGK,ANA,-20,22,N,6,6
8481517,8478462,left,VGK,ANA,20,-22,N,6,6
8484153,8478403,left,VGK,ANA,69,22,D,6,6
8476881,8481533,left,VGK,ANA,-69,-22,D,6,6
8476448,8480806,left,VGK,ANA,-69,-22,D,6,6
8476458,8476881,left,VGK,ANA,-69,22,O,6,6
8476881,8480806,left,VGK,ANA,69,22,O,5,6
8484153,8478403,left,VGK,ANA,69,-22,D,5,6
8478462,8478366,left,VGK,ANA,20,-22,N,5,6
8473986,8479353,left,VGK,ANA,-69,-22,O,5,6
8481533,8478403,left,VGK,ANA,-69,-22,O,6,6
8476881,8480806,left,VGK,ANA,69,22,O,5,6
8484153,8476881,left,VGK,ANA,0,0,N,6,6
8478403,8484153,right,VGK,ANA,0,0,N,6,6
8476881,8481533,right,VGK,ANA,0,0,N,6,6
8480806,8476448,right,VGK,ANA,0,0,N,6,6
8478403,8483445,right,VGK,ANA,69,-22,D,6,6
8478462,8484153,right,VGK,ANA,69,22,D,6,6
8476881,8480806,right,VGK,ANA,-69,-22,O,6,6
8484153,8478462,right,VGK,ANA,69,22,O,6,6
8481517,8476448,right,VGK,ANA,69,22,O,6,6
8478462,8484153,right,VGK,ANA,20,22,N,6,6
8478403,8476458,right,VGK,ANA,-69,-22,O,6,6
8478403,8484153,right,VGK,ANA,-69,22,O,6,6
8476458,8481032,right,VGK,ANA,-20,-22,N,6,6
8476881,8480806,right,VGK,ANA,-69,-22,O,5,6
8481517,8481032,right,VGK,ANA,0,0,N,5,6
8476479,8484144,right,LAK,CHI,0,0,N,6,6
8471685,8476960,right,LAK,CHI,69,22,D,6,6
8476479,8477450,right,LAK,CHI,-20,22,N,6,6
8476479,8477450,right,LAK,CHI,20,-22,N,6,6
8473422,8477942,right,LAK,CHI,-69,22,D,6,6
8476479,8477450,right,LAK,CHI,-69,-22,O,5,6
8477450,8476479,right,LAK,CHI,-69,-22,D,5,6
8471685,8477450,right,LAK,CHI,-69,22,O,5,6
8477450,8471685,right,LAK,CHI,-69,22,D,5,6
8481481,8484144,right,LAK,CHI,-20,-22,N,5,6
8480025,8476479,right,LAK,CHI,-69,-22,D,6,6
8476479,8477450,right,LAK,CHI,69,22,D,6,6
8473453,8474870,right,LAK,CHI,-69,-22,O,6,6
8476960,8481481,right,LAK,CHI,0,0,N,6,6
8479400,8480025,right,LAK,CHI,-69,-22,O,6,6
8480025,8476479,right,LAK,CHI,-69,-22,D,6,6
8473422,8479400,right,LAK,CHI,-69,22,D,6,6
8484144,8471685,left,LAK,CHI,0,0,N,6,6
8479400,8474870,left,LAK,CHI,-69,22,D,6,6
8476479,8483493,left,LAK,CHI,0,0,N,6,6
8474870,8479400,left,LAK,CHI,-69,22,O,6,6
8471685,8480025,left,LAK,CHI,69,22,O,6,6
8480025,8471685,left,LAK,CHI,-20,22,N,6,6
8477450,8473453,left,LAK,CHI,69,-22,D,6,6
8479400,8476960,left,LAK,CHI,-69,-22,D,6,6
8471685,8484144,left,LAK,CHI,69,22,O,6,6
8471685,8477450,left,LAK,CHI,69,22,O,5,6
8476479,8482172,left,LAK,CHI,-20,-22,N,5,6
8484144,8471685,left,LAK,CHI,20,22,N,6,6
8476479,8476278,left,LAK,CHI,69,22,O,5,6
8476278,8476479,left,LAK,CHI,69,22,D,5,6
8481481,8482172,left,LAK,CHI,0,0,N,6,6
8476479,8484144,left,LAK,CHI,0,0,N,6,6
8473422,8481481,left,LAK,CHI,-69,22,O,6,5
8473453,8473422,right,LAK,CHI,0,0,N,6,5
8476479,8473422,right,LAK,CHI,69,22,D,6,5
8479400,8476960,right,LAK,CHI,0,0,N,6,6
8479400,8474870,right,LAK,CHI,-69,-22,O,6,6
8479400,8484144,right,LAK,CHI,0,0,N,6,6
8480025,8479400,right,LAK,CHI,0,0,N,6,6
8479400,8484144,right,LAK,CHI,-69,-22,O,6,6
8480025,8471685,right,LAK,CHI,-69,-22,D,6,6
8479400,8484144,right,LAK,CHI,-69,-22,O,6,6
8484144,8471685,right,LAK,CHI,-69,-22,D,6,6
8471685,8473422,right,LAK,CHI,-69,-22,O,5,6
8481481,8483493,right,LAK,CHI,0,0,N,6,6
8471685,8484144,left,LAK,CHI,0,0,N,4,4
8477935,8478519,right,FLA,TBL,0,0,N,6,6
8482113,8477426,right,FLA,TBL,69,-22,D,6,6
8478519,8482113,right,FLA,TBL,69,22,O,6,6
8478010,8482113,right,FLA,TBL,69,-22,O,6,6
8477935,8478010,right,FLA,TBL,-69,-22,O,6,6
8478010,8477493,right,FLA,TBL,20,-22,N,6,6
8478831,8476822,right,FLA,TBL,0,0,N,6,6
8476822,8477493,right,FLA,TBL,-69,-22,D,5,6
8477426,8477409,right,FLA,TBL,-69,-22,D,5,6
8477409,8474564,right,FLA,TBL,-69,-22,O,6,6
8477493,8478010,right,FLA,TBL,-69,22,O,6,6
8477933,8478010,right,FLA,TBL,69,22,D,6,6
8478519,8477935,right,FLA,TBL,69,-22,O,6,6
8478542,8479591,right,FLA,TBL,0,0,N,6,6
8478010,8477493,right,FLA,TBL,20,22,N,6,6
8474564,8477935,right,FLA,TBL,-69,-22,D,6,6
8477935,8474564,right,FLA,TBL,69,-22,D,6,6
8476822,8478831,right,FLA,TBL,69,22,O,6,6
8482113,8477426,right,FLA,TBL,69,22,D,6,6
8477493,8477426,right,FLA,TBL,-20,-22,N,6,6
8474564,8477935,left,FLA,TBL,0,0,N,6,6
8478519,8477935,left,FLA,TBL,-20,22,N,6,6
8477935,8478010,left,FLA,TBL,-69,22,D,6,6
8482113,8477426,left,FLA,TBL,-20,22,N,6,6
8477426,8482113,left,FLA,TBL,69,22,D,6,6
8477493,8478519,left,FLA,TBL,69,22,O,6,6
8477493,8476822,left,FLA,TBL,69,22,O,5,6
8474564,8478542,left,FLA,TBL,69,22,D,6,6
8477493,8474564,left,FLA,TBL,-69,22,D,6,6
8474564,8480185,left,FLA,TBL,69,22,D,6,6
8482113,8474564,left,FLA,TBL,69,22,O,6,6
8482113,8477426,left,FLA,TBL,69,22,O,6,6
8474564,8477493,left,FLA,TBL,-69,22,O,6,5
8477493,8474564,left,FLA,TBL,-20,22,N,6,6
8476822,8477493,left,FLA,TBL,69,22,D,5,6
8478519,8477493,right,FLA,TBL,0,0,N,5,6
8478010,8482113,right,FLA,TBL,0,0,N,6,6
8482113,8478010,right,FLA,TBL,-69,-22,O,6,6
8477426,8477935,right,FLA,TBL,69,22,O,6,6
8478831,8477426,right,FLA,TBL,69,22,D,6,6
8477933,8478519,right,FLA,TBL,-69,22,O,6,6
8477426,8480185,right,FLA,TBL,-69,-22,D,6,6
8477493,8474564,right,FLA,TBL,69,-22,D,6,6
8478519,8482113,right,FLA,TBL,69,22,O,6,6
8482113,8478010,right,FLA,TBL,69,-22,D,6,6
8477933,8478519,right,FLA,TBL,69,22,D,6,6
8482113,8474564,right,FLA,TBL,69,22,D,6,6
8477493,8478519,right,FLA,TBL,0,0,N,6,6
8477933,8477426,right,FLA,TBL,69,22,D,6,5
8474564,8477493,right,FLA,TBL,69,-22,O,6,5
8474564,8477493,right,FLA,TBL,69,-22,O,6,5
8477426,8477933,right,FLA,TBL,0,0,N,6,6
8482113,8477426,right,FLA,TBL,0,0,N,6,6
8477935,8478010,right,FLA,TBL,69,-22,D,6,6
8477935,8474564,right,FLA,TBL,-69,-22,O,6,6
8478831,8476822,right,FLA,TBL,0,0,N,6,6
8477493,8477407,right,FLA,TBL,20,-22,N,6,6
8477426,8477933,right,FLA,TBL,69,22,O,6,6
8474564,8477935,right,FLA,TBL,69,-22,O,6,6
8478519,8477493,right,FLA,TBL,0,0,N,5,6
8477493,8476822,right,FLA,TBL,-69,-22,O,5,6
8474564,8477493,right,FLA,TBL,69,-22,O,6,5
8477426,8478831,right,FLA,TBL,20,-22,N,6,5
8474564,8477935,right,FLA,TBL,20,-22,N,6,6
8476822,8477493,right,FLA,TBL,-69,-22,D,5,6
8476822,8477493,right,FLA,TBL,-69,-22,D,5,6
8477935,8478519,right,FLA,TBL,-69,22,O,5,6
8478831,8474564,right,FLA,TBL,0,0,N,6,6
8482113,8477426,right,FLA,TBL,-69,-22,O,6,6
8474564,8477935,right,FLA,TBL,-69,-22,D,6,6
8477426,8477935,right,FLA,TBL,69,22,O,6,6
8477493,8478010,right,FLA,TBL,69,-22,D,6,6
8477426,8482113,right,FLA,TBL,-20,22,N,6,6
8477935,8474564,left,FLA,TBL,0,0,N,6,6
8474564,8477933,left,FLA,TBL,69,22,D,6,6
8477933,8477426,left,FLA,TBL,69,-22,O,6,6
8482113,8477426,left,FLA,TBL,0,0,N,6,6
8480185,8476822,left,FLA,TBL,69,22,O,6,6
8478519,8477933,left,FLA,TBL,-69,-22,O,6,6
8477493,8478010,left,FLA,TBL,-69,22,D,6,5
8477493,8478519,left,FLA,TBL,0,0,N,6,6
8477933,8478519,left,FLA,TBL,-69,-22,D,6,6
8478519,8477493,left,FLA,TBL,20,-22,N,6,6
8482113,8476822,left,FLA,TBL,69,22,O,5,6
8477933,8477426,left,FLA,TBL,-69,-22,D,5,5
8478831,8477426,left,FLA,TBL,-69,22,D,6,5
8474564,8482113,left,FLA,TBL,-69,22,O,6,5
8477933,8476822,left,FLA,TBL,69,-22,O,6,6
8477426,8478831,left,FLA,TBL,69,-22,D,6,6
8482113,8478519,left,FLA,TBL,-69,-22,D,6,6
8477426,8478831,left,FLA,TBL,69,-22,D,6,6
8476822,8477493,left,FLA,TBL,-69,22,O,6,6
8482113,8478519,left,FLA,TBL,-69,-22,D,6,6
8476822,8478904,left,FLA,TBL,69,22,D,6,6
8477426,8482113,left,FLA,TBL,69,-22,D,6,6
8478519,8478831,left,FLA,TBL,69,-22,D,6,6
8477933,8477426,left,FLA,TBL,-69,-22,D,6,6
8478831,8477426,right,FLA,TBL,0,0,N,6,6
8478831,8477426,right,FLA,TBL,-20,-22,N,6,6
8474564,8477493,right,FLA,TBL,69,-22,O,6,5
8478831,8478519,right,FLA,TBL,20,22,N,6,5
8478519,8477933,right,FLA,TBL,-69,22,D,6,5
8477493,8476822,right,FLA,TBL,-69,-22,O,5,6
8477933,8478519,right,FLA,TBL,69,22,D,5,5
8477933,8478519,right,FLA,TBL,69,22,D,5,5
8478010,8477933,right,FLA,TBL,69,22,O,6,6
8482113,8478519,right,FLA,TBL,-20,22,N,6,6
8478831,8478519,right,FLA,TBL,-69,22,O,6,6
8477426,8478831,right,FLA,TBL,-69,22,D,6,6
8482113,8477426,right,FLA,TBL,-69,-22,O,6,6
8474564,8477493,right,FLA,TBL,-69,-22,D,6,6
8482113,8474564,right,FLA,TBL,-69,-22,O,6,6
8476822,8478904,right,FLA,TBL,-69,-22,D,6,6
8474564,8482113,right,FLA,TBL,69,-22,O,6,6
8477493,8478010,right,FLA,TBL,69,-22,D,6,6
8478831,8477426,right,FLA,TBL,20,-22,N,6,6
8482113,8474564,left,FLA,TBL,0,0,N,6,6
8478010,8478831,left,FLA,TBL,69,-22,D,6,6
8478831,8477426,left,FLA,TBL,-69,-22,D,6,6
8477493,8477426,left,FLA,TBL,69,22,O,6,6
8474564,8482113,left,FLA,TBL,69,22,D,6,6
8477426,8477493,left,TBL,FLA,0,0,N,6,6
8482113,8474564,left,TBL,FLA,-69,-22,O,6,6
8478831,8477426,left,TBL,FLA,-69,22,O,6,6
8478904,8477353,left,TBL,FLA,69,-22,D,6,6
8478519,8478542,left,TBL,FLA,-69,22,D,6,6
8477493,8478010,left,TBL,FLA,69,-22,D,5,6
8478831,8477426,left,TBL,FLA,69,22,D,5,6
8474564,8478831,left,TBL,FLA,69,22,O,5,6
8477493,8477426,left,TBL,FLA,69,22,D,6,6
8478010,8477409,left,TBL,FLA,69,-22,O,6,6
